2024-07-16T08:51:04.339314+00:00;Europa;30
2024-07-16T08:51:04.339314+00:00;Vienuolis;42
2024-07-16T08:54:05.966078+00:00;Šilainiai;37
2024-07-16T08:54:05.966078+00:00;Savanoriai;42
2024-07-16T08:54:05.966078+00:00;Žalgirio arena;34
2024-07-16T08:54:05.966078+00:00;Pilaitė;19
2024-07-16T08:54:05.966078+00:00;Antakalnis;17
2024-07-16T08:54:05.966078+00:00;Fabijoniškės;27
2024-07-16T08:54:05.966078+00:00;Perkūnkiemis;30
2024-07-16T08:54:05.966078+00:00;Banginis;28
2024-07-16T08:54:05.966078+00:00;Europa;33
2024-07-16T08:54:05.966078+00:00;Vienuolis;45
2024-07-16T08:57:07.385291+00:00;Šilainiai;37
2024-07-16T08:57:07.385291+00:00;Savanoriai;43
2024-07-16T08:57:07.385291+00:00;Žalgirio arena;34
2024-07-16T08:57:07.385291+00:00;Pilaitė;18
2024-07-16T08:57:07.385291+00:00;Antakalnis;18
2024-07-16T08:57:07.385291+00:00;Fabijoniškės;27
2024-07-16T08:57:07.385291+00:00;Perkūnkiemis;31
2024-07-16T08:57:07.385291+00:00;Banginis;29
2024-07-16T08:57:07.385291+00:00;Europa;34
2024-07-16T08:57:07.385291+00:00;Vienuolis;47
2024-07-16T09:00:11.287142+00:00;Šilainiai;39
2024-07-16T09:00:11.287142+00:00;Savanoriai;44
2024-07-16T09:00:11.287142+00:00;Žalgirio arena;35
2024-07-16T09:00:11.287142+00:00;Pilaitė;20
2024-07-16T09:00:11.287142+00:00;Antakalnis;19
2024-07-16T09:00:11.287142+00:00;Fabijoniškės;28
2024-07-16T09:00:11.287142+00:00;Perkūnkiemis;31
2024-07-16T09:00:11.287142+00:00;Banginis;30
2024-07-16T09:00:11.287142+00:00;Europa;34
2024-07-16T09:00:11.287142+00:00;Vienuolis;48
2024-07-16T09:03:11.330138+00:00;Šilainiai;38
2024-07-16T09:03:11.330138+00:00;Savanoriai;44
